City,District,total_votes,CHP_votes,CHP_pct,AKP_votes,AKP_pct,DEM_votes,DEM_pct,MHP_votes,MHP_pct,YRP_votes,YRP_pct,ZP_votes,ZP_pct,IYIP_votes,IYIP_pct,TIP_votes,TIP_pct,BBP_votes,BBP_pct,OTH_votes,OTH_pct
Ağrı,Hamur,6355.0,553.0,8.7,1987.0,31.27,3337.0,52.51,58.0,0.91,131.0,2.06,0.0,0.0,109.0,1.72,0.0,0.0,18.0,0.28,162.0,2.55
Ağrı,Merkez,66860.0,6065.0,9.07,23097.0,34.55,31588.0,47.24,1460.0,2.18,1472.0,2.2,0.0,0.0,1202.0,1.8,0.0,0.0,171.0,0.26,1805.0,2.7
Ağrı,Patnos,42570.0,9480.0,22.27,8121.0,19.08,22160.0,52.06,623.0,1.46,628.0,1.48,0.0,0.0,502.0,1.18,0.0,0.0,155.0,0.36,901.0,2.12
Ağrı,Taşlıçay,8368.0,529.0,6.32,1629.0,19.47,5274.0,63.03,408.0,4.88,156.0,1.86,0.0,0.0,142.0,1.7,0.0,0.0,19.0,0.23,211.0,2.52
Ağrı,Tutak,12007.0,1054.0,8.78,2823.0,23.51,6210.0,51.72,1177.0,9.8,156.0,1.3,0.0,0.0,234.0,1.95,0.0,0.0,47.0,0.39,306.0,2.55
Balıkesir,Altıeylül,126484.0,35295.0,27.9,44652.0,35.3,1085.0,0.86,12855.0,10.16,4878.0,3.86,3435.0,2.72,18679.0,14.77,1023.0,0.81,1046.0,0.83,3536.0,2.8
Balıkesir,Ayvalık,52372.0,24392.0,46.57,10022.0,19.14,2622.0,5.01,3323.0,6.34,295.0,0.56,827.0,1.58,7803.0,14.9,1740.0,3.32,154.0,0.29,1194.0,2.28
Balıkesir,Balya,9761.0,3219.0,32.98,3739.0,38.31,112.0,1.15,852.0,8.73,132.0,1.35,88.0,0.9,1139.0,11.67,74.0,0.76,71.0,0.73,335.0,3.43
Balıkesir,Bandırma,109904.0,39066.0,35.55,31860.0,28.99,3400.0,3.09,6827.0,6.21,1466.0,1.33,2931.0,2.67,19309.0,17.57,1486.0,1.35,481.0,0.44,3078.0,2.8
Balıkesir,Bigadiç,33391.0,8138.0,24.37,15392.0,46.1,140.0,0.42,2300.0,6.89,1108.0,3.32,561.0,1.68,4311.0,12.91,145.0,0.43,300.0,0.9,996.0,2.98
Balıkesir,Burhaniye,44940.0,18421.0,40.99,12732.0,28.33,1652.0,3.68,2533.0,5.64,390.0,0.87,793.0,1.76,6112.0,13.6,814.0,1.81,215.0,0.48,1278.0,2.84
Balıkesir,Dursunbey,24290.0,2321.0,9.56,15168.0,62.45,43.0,0.18,2214.0,9.11,833.0,3.43,390.0,1.61,2231.0,9.18,55.0,0.23,321.0,1.32,714.0,2.94
Balıkesir,Edremit,117796.0,48819.0,41.44,29583.0,25.11,5144.0,4.37,8234.0,6.99,1173.0,1.0,2210.0,1.88,16345.0,13.88,2670.0,2.27,740.0,0.63,2878.0,2.44
Balıkesir,Erdek,23203.0,10755.0,46.35,5940.0,25.6,234.0,1.01,1496.0,6.45,168.0,0.72,330.0,1.42,3332.0,14.36,299.0,1.29,129.0,0.56,520.0,2.24
Balıkesir,Gömeç,11993.0,4736.0,39.49,3238.0,27.0,793.0,6.61,736.0,6.14,82.0,0.68,178.0,1.48,1682.0,14.02,243.0,2.03,43.0,0.36,262.0,2.18
Balıkesir,Gönen,54495.0,13780.0,25.29,21618.0,39.67,762.0,1.4,3220.0,5.91,676.0,1.24,1146.0,2.1,10910.0,20.02,443.0,0.81,345.0,0.63,1595.0,2.93
Balıkesir,Havran,19292.0,3702.0,19.19,9212.0,47.75,69.0,0.36,2543.0,13.18,260.0,1.35,231.0,1.2,2588.0,13.41,65.0,0.34,140.0,0.73,482.0,2.5
Balıkesir,Karesi,129820.0,34710.0,26.74,46458.0,35.79,806.0,0.62,13314.0,10.26,4906.0,3.78,3453.0,2.66,20159.0,15.53,1048.0,0.81,1276.0,0.98,3690.0,2.84
Balıkesir,Kepsut,15337.0,2362.0,15.4,8569.0,55.87,19.0,0.12,1403.0,9.15,382.0,2.49,200.0,1.3,1791.0,11.68,38.0,0.25,119.0,0.78,454.0,2.96
Balıkesir,Manyas,13398.0,4788.0,35.74,4602.0,34.35,52.0,0.39,1019.0,7.61,168.0,1.25,201.0,1.5,2132.0,15.91,43.0,0.32,64.0,0.48,329.0,2.46
Balıkesir,Marmara,7503.0,2505.0,33.39,2380.0,31.72,379.0,5.05,684.0,9.12,88.0,1.17,134.0,1.79,1009.0,13.45,105.0,1.4,42.0,0.56,177.0,2.36
Balıkesir,Savaştepe,12190.0,2463.0,20.21,4830.0,39.62,51.0,0.42,2083.0,17.09,132.0,1.08,151.0,1.24,2030.0,16.65,56.0,0.46,62.0,0.51,332.0,2.72
Balıkesir,Susurluk,27464.0,8657.0,31.52,10475.0,38.14,195.0,0.71,1689.0,6.15,333.0,1.21,575.0,2.09,4388.0,15.98,223.0,0.81,121.0,0.44,808.0,2.94
Balıkesir,Sındırgı,24474.0,6968.0,28.47,10439.0,42.65,74.0,0.3,1717.0,7.02,630.0,2.57,325.0,1.33,3083.0,12.6,82.0,0.34,264.0,1.08,892.0,3.64
Balıkesir,İvrindi,23584.0,4696.0,19.91,11832.0,50.17,40.0,0.17,2361.0,10.01,464.0,1.97,247.0,1.05,3001.0,12.72,52.0,0.22,207.0,0.88,684.0,2.9
Bartın,Amasra,9558.0,4031.0,42.17,2655.0,27.78,37.0,0.39,2035.0,21.29,175.0,1.83,129.0,1.35,0.0,0.0,0.0,0.0,43.0,0.45,453.0,4.74
Bartın,Kurucaşile,4374.0,1541.0,35.23,1462.0,33.42,4.0,0.09,1009.0,23.07,56.0,1.28,42.0,0.96,0.0,0.0,0.0,0.0,38.0,0.87,222.0,5.08
Bartın,Merkez,102479.0,32623.0,31.83,37073.0,36.18,344.0,0.34,24840.0,24.24,1876.0,1.83,1597.0,1.56,0.0,0.0,0.0,0.0,416.0,0.41,3710.0,3.62
